Salary,Designation,JobCity,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,12GradAge,GradAge,Period
450000,software engineer,Noida,m,82.6,cbse,79.8,cbse,1,B.Tech/B.E.,CS,80.05,Delhi,650,605,545,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.0154,-0.2871,-0.2974,-0.4879,-2.0105,21,21,10
350000,ios developer,-1,m,64.0,state board,64.0,state,2,B.Tech/B.E.,CS,77.0,Uttar Pradesh,370,535,355,0.842248322257836,605,-1,469,-1,-1,-1,-1,-1.1644,-0.9531,-0.6048,-0.1076,-1.8189,20,20,9
325000,system engineer,Noida,m,85.0,cbse,82.0,cbse,2,B.Tech/B.E.,EC,70.6,Haryana,510,655,665,0.622642915849938,505,-1,315,-1,-1,-1,-1,0.8463,0.8784,0.7785,-1.2486,-0.4776,22,22,0
335000,software eng,Hyderabad,m,84.0,state board,86.0,state,2,B.Tech/B.E.,EC,65.59,Andhra Pradesh,560,595,680,0.155908502722861,385,-1,-1,-1,-1,260,-1,1.1336,0.0459,-0.1437,-1.6289,-0.6692,22,22,9
210000,research engineer,Pune,m,67.0,cbse,76.0,state,2,B.Tech/B.E.,ME,72.63,Punjab,500,440,445,0.829584599793067,345,-1,-1,469,-1,-1,-1,-2.0262,0.0459,0.3174,0.1459,0.2889,23,23,1
335000,embedded software engineer,Bangalore,m,74.0,karnataka secondary education board,64.0,state,2,B.Tech/B.E.,EC,53.0,Karnataka,445,455,405,0.538386892985096,325,333,-1,366,-1,-1,340,1.1283,-0.4353,0.3817,0.1798,0.5024,17,17,5
200000,management trainee,Bilaspur,m,82.62,state board,61.0,state,2,B.Tech/B.E.,CS,63.0,Orissa,420,385,450,0.0887474079147283,265,-1,-1,-1,-1,-1,-1,0.4155,0.7119,1.547,-0.8682,-0.0943,22,22,9
335000,software developer,Noida,m,91.6,cbse,85.8,cbse,2,B.Tech/B.E.,EC,77.7,Uttar Pradesh,534,575,685,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,1.5928,0.5269,-0.1727,0.1864,20,20,10
240000,manager,Chandigarh,m,88.0,cbse,83.0,cbse,2,B.Tech/B.E.,ME,75.0,Punjab,490,425,595,0.459015840492937,325,-1,-1,376,-1,-1,-1,-0.0154,-2.6181,-0.9122,1.9207,-2.2021,22,22,2
180000,operation executive,Lucknow,m,70.8,state board,68.4,state,2,B.Tech/B.E.,EC,74.6,Uttar Pradesh,490,625,560,0.75618011362902,415,-1,-1,-1,-1,388,-1,1.4208,-0.9531,-1.0659,0.1459,-0.0943,22,22,10
350000,software engineer,Noida,m,70.8,cbse,64.0,cbse,1,B.Tech/B.E.,CS,68.0,Delhi,485,510,590,0.622642915849938,405,-1,407,-1,-1,-1,-1,-0.4463,-0.1206,1.0859,0.1459,-0.8608,20,20,10
240000,web developer,Greater Noida,m,75.1,up board,63.9,state,2,B.Tech/B.E.,CS,60.65,Uttar Pradesh,475,455,525,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-0.4595,0.0328,-1.7083,0.2759,0.7657,15,15,1
405000,software engineer,Bangalore,m,81.0,ssc,88.7,state,2,B.Tech/B.E.,CS,69.03,Telangana,415,445,554,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.0464,0.0328,-0.0537,-0.4371,-0.4455,21,21,10
420000,senior software engineer,Mumbai,m,84.0,mp board,85.3,state,2,B.Tech/B.E.,CS,67.0,Madhya Pradesh,515,525,595,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.5719,-0.1232,0.3817,-0.0552,0.1864,19,19,12
240000,computer faculty,Mainpuri,m,71.5,uttar pradesh,60.0,cbse,2,B.Tech/B.E.,CS,68.74,Uttar Pradesh,415,355,455,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,1.1248,-0.7794,-0.2609,-0.6035,21,21,10
170000,electrical designer,Raipur,m,65.0,state board,77.2,state,2,B.Tech/B.E.,EC,79.6,Uttar Pradesh,520,465,720,0.758379883023504,-1,420,-1,-1,473,-1,-1,1.8517,1.2114,0.4711,-0.3612,0.8637,25,25,1
240000,senior software engineer,-1,m,67.33,state board,64.0,state,1,MCA,CS,80.0,Chhattisgarh,465,495,450,0.99405087195167,675,-1,-1,-1,-1,-1,-1,0.2718,-0.7866,0.6248,0.5262,-1.244,19,19,9
320000,business intelligence analyst,Trivandrum,m,67.25,state board,71.8,state,2,B.Tech/B.E.,CS,81.0,West Bengal,465,555,494,0.744758354008939,495,-1,438,-1,-1,-1,-1,1.1336,-0.1206,-1.0659,-0.1076,0.2889,22,22,8
330000,software test engineer,-1,m,62.0,state board,64.0,state,2,MCA,CS,72.0,Karnataka,415,485,445,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.7081,0.7119,0.7785,-0.3612,-0.6692,14,14,1
200000,customer service,-1,f,83.66,state board,89.4,state,2,B.Tech/B.E.,EC,74.77,Telangana,535,540,485,0.493596387301038,365,324,-1,-1,-1,-1,-1,0.5591,1.0449,0.01,0.3995,1.0554,23,23,1
500000,system engineer,Bangalore,m,76.2,cbse,72.8,cbse,2,B.Tech/B.E.,CS,78.0,Karnataka,445,495,585,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.2628,-0.2793,-1.3599,0.5323,-0.7615,18,18,11
100000,java developer,Noida,m,57.14,cbse,48.0,cbse,2,MCA,CS,60.0,Delhi,465,555,380,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8986,-0.0651,-1.0379,-2.2627,0.7104,21,21,1
150000,customer service,Bangalore,m,82.4,state board,66.2,cbse,2,B.Tech/B.E.,CS,64.11,Karnataka,440,470,500,0.622642915849938,435,-1,407,-1,-1,-1,-1,-0.3027,-0.2871,0.1637,0.1459,-0.6692,20,20,8
145000,operations manager,Dehradun,m,72.2,state board,76.8,state,2,B.Tech/B.E.,CS,73.6,Uttar Pradesh,475,400,510,0.356536487724475,465,-1,346,-1,-1,-1,-1,0.99,1.0449,0.4711,-0.4879,0.6721,21,21,1
370000,project engineer,Bangalore,f,78.53,maharashtra board,74.14,state,2,B.Tech/B.E.,CS,63.23,Maharashtra,625,635,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,0.672,0.1798,1.2923,18,18,11
265000,software test engineer,Kolkata,m,73.5,state board,67.0,state,2,B.Tech/B.E.,EC,77.0,West Bengal,510,590,510,0.338786347219528,445,292,-1,-1,-1,-1,-1,0.4155,0.7119,-0.2974,-0.3612,0.0973,20,20,1
400000,software developer,Pune,m,83.0,ssc,85.0,state,2,B.Tech/B.E.,CS,63.0,Telangana,455,405,464,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.2009,-0.7473,-0.0537,0.5323,-0.7615,19,19,11
180000,software developer,Thane,m,67.76,state board,69.67,state,2,B.Tech/B.E.,EC,61.1,Maharashtra,335,535,545,0.868736585485218,-1,-1,376,-1,-1,420,-1,-0.7335,0.2124,0.9322,0.1459,-0.0943,19,19,9
325000,technical engineer,Hyderabad,m,64.2,cbse,90.7,state,2,B.Tech/B.E.,EC,82.23,Telangana,510,605,720,0.960603251997053,565,466,-1,-1,-1,-1,-1,0.5591,-0.7866,-0.4511,0.1459,0.2889,22,22,1
145000,software engineer,-1,f,69.0,cbse,62.33,cbse,1,B.Tech/B.E.,CS,71.25,Delhi,605,520,530,0.911395278391328,465,-1,500,-1,-1,-1,-1,-0.7335,0.7119,0.7785,-0.4879,0.6721,21,21,9
320000,java software engineer,Bangalore,m,72.6,cbse,71.4,cbse,2,B.Tech/B.E.,CS,67.0,Delhi,685,595,690,0.842248322257836,575,-1,469,-1,-1,-1,-1,-2.7443,-0.2871,-0.2974,1.2869,-2.2021,21,21,8
300000,software engineer,Noida,m,60.0,cbse,64.0,cbse,2,MCA,CS,74.0,Delhi,325,505,454,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.4353,-0.9245,-0.9953,-0.643,18,18,1
150000,recruitment associate,Hyderabad,m,89.5,ap state board for secondary education,94.9,state,2,B.Tech/B.E.,EC,72.95,Telangana,635,535,645,0.960603251997053,415,466,-1,-1,-1,526,-1,1.2056,1.1248,0.2366,-0.5253,0.0284,21,21,1
240000,software engineer,Mumbai,f,73.8,cbse,66.6,cbse,2,B.Tech/B.E.,CS,70.41,Madhya Pradesh,570,630,545,0.911395278391328,445,-1,500,-1,-1,-1,-1,0.1282,0.5454,0.3174,-0.2344,-0.2859,21,21,9
180000,business development manager,karnal,f,89.6,cbse,69.6,cbse,2,B.Tech/B.E.,CS,69.0,Haryana,465,580,440,0.486747008438193,445,-1,376,-1,-1,-1,-1,-1.4517,-0.6201,-0.4511,0.653,-1.0524,21,21,9
335000,programmer analyst,kolkata,f,84.4,cbse,79.6,cbse,2,B.Tech/B.E.,CS,77.7,Rajasthan,360,500,400,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.2718,-1.1196,-0.4511,-0.4879,-0.8608,21,21,9
300000,engineer,Gurgaon,m,86.4,cbse,79.8,cbse,2,B.Tech/B.E.,CE,72.5,Uttar Pradesh,675,495,445,0.799848205407767,-1,-1,-1,-1,-1,-1,420,-1.4517,-1.4526,-0.1437,0.7798,-2.7769,22,22,9
120000,engineer,Nagpur,m,63.6,state board,60.8,state,2,B.Tech/B.E.,CS,68.0,Maharashtra,440,460,405,0.486747008438193,385,-1,376,-1,-1,-1,-1,1.2772,1.0449,1.3933,-0.4879,1.4386,20,20,1
775000,mechanical design engineer,Dammam,m,87.4,cbse,63.0,cbse,1,B.Tech/B.E.,ME,55.0,Maharashtra,580,555,410,0.829584599793067,-1,-1,-1,469,-1,-1,-1,-0.8772,-0.1206,-0.1437,-0.2344,-0.0943,21,21,9
450000,software test engineer,Bangalore,f,94.4,cbse,87.0,cbse,2,B.Tech/B.E.,EC,80.9,Karnataka,625,585,465,0.655766942617211,-1,-1,-1,-1,-1,366,-1,-0.3014,0.5008,-0.4891,-0.17277,-0.4455,20,20,10
450000,senior engineer,Pune,f,72.16,seba,57.8,state,2,B.Tech/B.E.,CS,63.96,Maharashtra,455,525,415,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.3555,0.0328,-0.0537,-0.7603,0.3444,18,18,2
420000,.net developer,Hyderabad,m,88.0,ssc,93.5,state,2,B.Tech/B.E.,CS,72.56,Telangana,495,575,645,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-1.9629,0.5008,-0.4891,-0.5253,-0.1295,19,19,1
375000,associate software engineer,Noida,f,80.2,cbse,74.8,cbse,2,B.Tech/B.E.,CS,78.31,Uttar Pradesh,555,535,430,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.2718,0.8784,-1.3733,-0.8682,1.0554,22,22,10
145000,software test engineer,Hyderabad,m,69.0,state board,83.6,state,2,B.Tech/B.E.,CS,66.23,Telangana,405,495,535,0.144789889482462,455,-1,284,-1,-1,-1,-1,1.2772,0.3789,-0.6048,0.1459,-0.4776,23,23,8
315000,software engineer,Gurgaon,m,83.8,icse,80.25,icse,2,B.Tech/B.E.,CS,67.4,Uttar Pradesh,605,520,485,0.622642915849938,475,-1,407,-1,-1,-1,-1,-0.159,0.2124,0.01,0.1459,-1.8189,21,21,9
150000,logistics executive,-1,f,69.33,state board,70.08,state,2,B.Tech/B.E.,EC,70.34,Uttar Pradesh,535,595,545,0.824666400671332,-1,400,-1,-1,-1,-1,-1,-1.4517,0.5454,-0.2974,-0.3612,-0.0943,21,21,0
325000,test engineer,Chandigarh,f,82.66,cbse,69.4,cbse,2,B.Tech/B.E.,CS,72.0,Uttarakhand,710,665,510,0.23780283983757,435,-1,315,-1,-1,-1,-1,1.7081,1.7109,2.1617,-2.2627,0.8637,22,22,9
565000,engineer,Haldia,m,92.83,cbse,88.0,cbse,2,B.Tech/B.E.,EL,74.96,Haryana,650,645,680,0.996155970927587,-1,-1,-1,-1,660,-1,-1,0.1282,0.0459,-0.1437,-0.2344,0.0973,21,21,2
500000,system engineer,Mumbai,m,77.92,cbse,83.6,cbse,2,B.Tech/B.E.,EC,91.6,Karnataka,465,485,555,0.985461394326131,445,500,-1,-1,-1,446,-1,-0.2628,1.5538,0.925999999999999,-1.1128,0.5024,20,20,11
145000,software test engineer,Hyderabad,m,79.5,state board,77.1,state,2,B.Tech/B.E.,CS,74.78,Telangana,395,495,475,0.144789889482462,-1,-1,284,-1,-1,-1,-1,1.2772,-0.2871,-0.6048,-0.1076,0.8637,22,22,9
100000,project engineer,Kolkata,m,76.0,state board,61.6,state,2,B.Tech/B.E.,EC,68.1,West Bengal,420,470,510,0.298769128563994,375,-1,-1,-1,356,-1,-1,0.5591,0.3789,-0.4511,0.7798,1.0554,22,22,1
275000,client services associate,Hyderabad,m,84.0,icse,81.0,state,2,B.Tech/B.E.,ME,67.0,Telangana,640,395,310,0.328746378624932,405,-1,-1,346,-1,-1,-1,0.2718,1.2114,0.9322,1.0333,-0.2859,21,21,1
350000,application developer,Bangalore,f,72.3,state board,79.8,state,2,B.Tech/B.E.,EC,80.0,Uttar Pradesh,485,460,445,0.336185066042399,-1,324,-1,-1,366,-1,-1,-0.4463,-1.2861,-2.4491,-1.3753,-0.2859,22,22,9
160000,software engineer,Mumbai,f,68.4,maharashtra state board,68.0,state,2,B.Tech/B.E.,CS,58.79,Maharashtra,415,565,415,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1082,0.3448,-0.1988,-0.8778,-0.2875,19,19,2
360000,ase,bhubaneswar,f,90.8,state board,88.0,state,2,B.Tech/B.E.,EL,81.5,Orissa,395,525,605,0.982057124317279,-1,-1,-1,-1,606,-1,-1,1.5644,0.5454,-0.2974,-1.3753,1.0554,22,22,10
260000,design engineer,-1,m,84.8,cbse,83.0,cbse,2,B.Tech/B.E.,EC,66.4,Kerala,645,645,605,0.694479327708463,495,366,-1,-1,-1,-1,-1,0.6646,1.4368,1.0348,-1.2303,0.5024,21,21,2
325000,system engineer,Bangalore,m,83.6,state board,89.91,state,2,B.Tech/B.E.,CS,80.01,Tamil Nadu,545,610,705,0.622642915849938,445,-1,407,-1,-1,-1,-1,1.5644,0.7119,1.547,-2.136,-0.0943,23,23,9
300000,software engineer,-1,m,79.38,"punjab school education board, mohali",74.4,state,2,M.Tech./M.E.,CS,75.9,Uttar Pradesh,510,545,590,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-0.0154,0.3789,0.3174,-0.1076,0.4805,16,16,10
240000,test engineer,Jaipur,m,67.17,rbse,61.23,state,2,B.Tech/B.E.,CS,64.0,Rajasthan,415,440,650,0.377551419424541,375,-1,-1,-1,-1,-1,-1,0.2718,-2.1186,-1.9881,-0.1076,-2.3937,22,22,0
200000,electrical engineer,Bangalore,m,90.56,state board,87.83,state,2,B.Tech/B.E.,EC,69.96,Karnataka,475,455,430,0.966006923498049,-1,-1,284,-1,580,-1,-1,-0.159,0.0459,-0.1437,-0.7415,0.4805,22,22,0
550000,engineering technician,sambalpur,f,70.3,up board,63.2,state,2,B.Tech/B.E.,ME,66.6,Uttar Pradesh,375,435,485,0.840840968763718,-1,-1,-1,473,-1,-1,-1,-0.2628,0.8128,1.3977,1.0024,0.3444,20,20,3
95000,technical engineer,kolkata,m,76.2,cbse,68.3,cbse,2,B.Tech/B.E.,EC,63.0,Madhya Pradesh,580,435,385,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-2.7443,-1.6191,-1.0659,0.1459,-2.2021,21,21,9
310000,java software engineer,Navi Mumbai,m,63.4,state board,66.6,state,2,B.Tech/B.E.,CS,64.0,Uttar Pradesh,580,560,575,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.0208,0.0459,0.1637,0.9066,0.4805,21,21,10
350000,software quality assurance tester,Pune,m,78.6,cbse,74.8,cbse,2,B.Tech/B.E.,CS,73.8,Punjab,520,525,485,0.842248322257836,505,-1,469,-1,-1,-1,-1,-0.0154,0.8784,0.9322,0.3995,1.247,22,22,9
325000,systems engineer,Hyderabad,m,89.17,state board,96.0,state,2,B.Tech/B.E.,ME,84.9,Andhra Pradesh,490,570,665,0.996535528573975,385,-1,-1,623,-1,-1,-1,0.1282,0.5454,-0.4511,-1.6289,0.6721,22,22,9
370000,software developer,Navi Mumbai,f,81.2,ssc,76.3,state,2,MCA,CS,99.0,Maharashtra,405,385,485,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.1082,0.5008,-0.1626,1.1199,-0.9194,18,18,11
460000,java software engineer,Noida,f,81.0,cbse,84.0,cbse,2,MCA,CS,78.0,Uttar Pradesh,520,535,545,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.4173,-0.5523,-0.7068,-0.4078,-0.2875,18,18,10
225000,technical support engineer,Bangalore,m,89.2,cbse,69.0,cbse,2,B.Tech/B.E.,CS,67.2,Himachal Pradesh,500,520,355,0.0800552813405495,275,-1,253,-1,-1,-1,-1,-1.4517,-1.4526,0.4711,1.6672,-0.0943,22,22,9
100000,software developer,Jaipur,m,79.67,state board,72.67,state,2,B.Tech/B.E.,CS,69.53,Rajasthan,525,425,570,0.622642915849938,585,-1,407,-1,-1,-1,-1,-0.0154,-0.6201,0.3174,1.2869,0.2889,21,21,1
85000,quality consultant,Kolkata,f,72.5,state board,67.0,state,2,B.Tech/B.E.,EC,75.3,West Bengal,510,470,405,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,1.2772,1.5444,0.9322,-1.1218,0.8637,21,21,1
300000,engineer trainee,Bangalore,f,78.0,cbse,69.0,cbse,2,B.Tech/B.E.,EC,78.0,Uttarakhand,535,350,515,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.880999999999999,-2.3073,-1.6502,0.5323,-3.6051,21,21,9
400000,associate software engineer,Noida,m,63.2,cbse,63.2,cbse,1,B.Tech/B.E.,CS,66.0,Uttar Pradesh,495,395,585,0.23780283983757,485,-1,315,-1,-1,-1,-1,-0.7335,-1.6191,-1.3733,0.3995,-1.4356,18,18,1
150000,asp.net developer,Noida,m,62.0,hbse,59.4,state,2,B.Tech/B.E.,CS,60.0,Haryana,365,365,395,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-0.5719,-1.5273,-0.344,1.3549,-1.2354,15,15,1
180000,network engineer,RAE BARELI,m,83.0,cbse,83.0,cbse,2,B.Tech/B.E.,CS,69.11,Uttar Pradesh,605,545,620,0.486747008438193,495,-1,376,-1,-1,-1,-1,0.8463,0.8784,1.2396,-0.995,0.2889,22,22,1
300000,system engineer,Chennai,f,96.8,cbse,92.3,cbse,2,B.Tech/B.E.,EC,81.0,Orissa,630,570,605,0.943272157866555,425,452,-1,-1,-1,-1,-1,0.1282,0.7119,0.4711,-0.995,1.0554,23,23,1
145000,software developer,Bangalore,m,85.0,cbse,77.06,cbse,2,B.Tech/B.E.,CS,80.6,Karnataka,545,485,560,0.744758354008939,625,-1,438,-1,-1,-1,-1,1.2772,0.7119,-0.1437,0.3995,1.6302,21,21,1
490000,senior systems engineer,Hyderabad,f,87.2,cbse,75.0,cbse,2,B.Tech/B.E.,CS,71.4,Uttar Pradesh,605,635,565,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-2.5811,-0.2793,-1.3599,1.0024,0.6603,19,19,12
200000,engineer,-1,f,82.0,cbse,64.0,cbse,2,B.Tech/B.E.,CS,72.0,Haryana,580,505,440,0.144789889482462,385,-1,284,-1,-1,-1,-1,-1.7389,1.2114,-0.9122,2.0475,0.2889,22,22,1
400000,senior software engineer,Kolkata,m,71.37,state board,60.8,state,2,M.Tech./M.E.,other,85.0,West Bengal,605,605,570,0.622642915849938,505,-1,530,-1,-1,-1,-1,0.2718,-0.6201,-0.2974,-0.2344,-0.4776,19,19,10
360000,senior sales executive,-1,f,88.8,cbse,76.8,cbse,1,B.Tech/B.E.,EC,75.0,Delhi,615,670,765,0.910770164246022,-1,433,-1,-1,-1,-1,-1,-0.5719,0.8128,-0.9245,0.0623,0.0679,21,21,11
300000,design engineer,ranchi,m,82.87,state board,60.42,state,2,B.Tech/B.E.,CE,67.77,West Bengal,420,400,545,0.255778193719394,-1,-1,-1,-1,-1,-1,292,-0.4463,-1.1196,-0.9122,1.1601,-2.2021,22,22,9
530000,systems engineer,Kolkata,m,78.0,state board,62.0,state,2,MCA,CS,85.0,Orissa,365,555,615,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.8192,-1.2153,1.5428,1.5899,0.6603,17,17,12
90000,software developer,-1,m,71.6,cbse,72.8,cbse,2,B.Tech/B.E.,CS,65.1,Uttar Pradesh,510,410,250,0.622642915849938,395,-1,407,-1,-1,-1,-1,1.2772,1.3779,1.0859,0.3995,0.0973,21,21,1
320000,project engineer,jAipur,m,87.4,cbse,85.6,cbse,2,B.Tech/B.E.,CE,80.3,Madhya Pradesh,605,605,745,0.679644640924472,-1,-1,-1,-1,-1,-1,388,0.5591,-0.6201,0.01,-1.1218,-2.5853,21,21,10
490000,java software engineer,Noida,m,72.0,cbse,72.0,cbse,2,B.Tech/B.E.,CS,70.5,Uttarakhand,440,570,530,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.0464,0.6178,-0.3803,-1.1128,0.1864,20,20,2
200000,test engineer,Bangalore,f,89.44,state board,75.33,state,2,B.Tech/B.E.,CS,68.69,Karnataka,500,425,385,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.8463,0.0459,1.7007,-0.4879,0.0973,21,21,2
450000,software quality assurance tester,Chennai,m,90.3,matriculation board,96.25,state,2,B.Tech/B.E.,EC,88.88,Tamil Nadu,505,575,585,0.124502074009537,585,233,-1,-1,-1,-1,-1,0.6646,0.8518,-0.2714,-1.23027,0.3444,20,20,10
225000,java software engineer,Chennai,m,77.0,state board,91.0,state,2,B.Tech/B.E.,EC,74.0,Tamil Nadu,415,365,370,0.783303536670298,285,388,284,-1,-1,-1,-1,0.7027,-0.1206,0.6248,-0.6147,0.0973,23,23,1
130000,mechanical engineer,Bhubaneshwar,m,71.76,state board,61.5,state,2,B.Tech/B.E.,ME,70.09,Orissa,430,365,355,0.414337426422751,-1,-1,-1,366,-1,-1,-1,-0.3027,0.8784,0.6248,1.1601,1.0554,21,21,1
315000,automation engineer,Banglore,f,62.6,state board,74.6,state,2,B.Tech/B.E.,CS,68.88,Madhya Pradesh,370,460,310,0.622642915849938,-1,-1,407,-1,-1,-1,-1,0.5591,-0.2871,0.3174,0.3995,-0.6692,22,22,9
330000,software engineer,Chennai,m,71.2,cbse,85.5,state,2,B.Tech/B.E.,EC,74.0,Tamil Nadu,625,520,325,0.0587928000083534,335,200,-1,-1,-1,393,-1,-0.159,0.8784,0.3174,1.2869,0.8637,22,22,9
120000,software developer,-1,m,77.2,cbse,72.2,cbse,2,B.Tech/B.E.,EC,63.0,Rajasthan,445,235,555,0.694479327708463,455,366,-1,340,-1,-1,-1,-2.8903,-0.1232,0.3817,-0.8778,-0.6035,17,17,1
180000,technical support engineer,New Delhi,m,71.0,icse,70.0,icse,2,B.Tech/B.E.,CS,65.0,Uttar Pradesh,490,510,390,0.0800552813405495,315,-1,253,-1,-1,-1,-1,0.7027,1.0449,0.3174,-1.3753,-0.6692,21,21,1
260000,software engineer,Bangalore,m,57.7,state board,54.8,state,2,B.Tech/B.E.,CS,73.4,Uttar Pradesh,395,410,325,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-2.0262,-2.4516,0.01,0.0192,-0.8608,19,19,10
400000,software engineer,-1,m,89.23,state board,88.0,state,2,B.Tech/B.E.,EC,75.2,Maharashtra,685,620,750,0.910770164246022,-1,433,-1,-1,-1,-1,-1,-0.8772,-1.2861,0.7785,-0.3612,-0.8608,21,21,10
300000,programmer analyst,Gurgaon,m,81.0,cbse,80.2,cbse,2,B.Tech/B.E.,CS,77.04,Punjab,370,590,605,0.991230625262871,555,-1,592,-1,-1,-1,-1,-1.308,0.2124,1.3933,2.9349,0.4805,24,24,8
600000,software engineer,Bangalore,m,80.4,jharkhand acedemic council,70.2,state,2,B.Tech/B.E.,CS,78.0,West Bengal,465,455,680,0.953899775079926,575,-1,530,-1,-1,-1,-1,-0.3027,0.0459,0.3174,-1.1218,-0.0943,22,22,9
105000,software developer,BANGLORE,m,75.0,state board,81.1,state,2,B.Tech/B.E.,CS,78.16,Andhra Pradesh,315,340,235,0.356536487724475,295,-1,346,-1,-1,-1,-1,-1.1644,-1.2861,-0.6048,0.0192,-1.244,21,21,9
335000,software engineer,Navi Mumbai,f,72.0,cbse,73.0,cbse,2,B.Tech/B.E.,CS,71.0,Uttar Pradesh,485,465,400,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-0.7335,-0.2871,-0.1437,1.9207,-0.6692,20,20,10
270000,software test engineer,Chennai,m,80.5,state board,93.9,state,2,B.Tech/B.E.,EC,74.7,Tamil Nadu,510,425,605,0.538386892985096,355,333,-1,-1,-1,-1,-1,-1.5953,-1.2861,-0.1437,0.653,-1.4356,21,21,9
180000,data analyst,Hyderabad,m,83.33,state board,92.2,state,2,B.Tech/B.E.,EC,72.85,Telangana,580,565,510,0.112139438207403,435,228,-1,-1,-1,-1,-1,1.4208,1.2114,0.9322,-2.2627,1.247,21,21,9
300000,business analyst,Hyderabad,f,76.0,state board,88.0,state,2,B.Tech/B.E.,CS,67.0,Telangana,520,620,665,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.159,0.3789,0.4711,-0.6147,0.0973,21,21,10
360000,db2 dba,Bangalore,m,65.0,bseb,66.0,cbse,2,B.Tech/B.E.,CS,60.23,Karnataka,505,435,445,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.1232,1.8331,1.0024,0.3444,19,19,4
280000,test technician,-1,f,81.2,cbse,72.6,cbse,2,B.Tech/B.E.,EC,82.35,Punjab,510,545,735,0.229481754911755,415,266,-1,-1,-1,-1,-1,0.8463,-0.1206,0.1637,-0.4879,0.0973,21,21,1
325000,assistant store manager,Chennai,m,93.4,state board,95.9,state,2,B.Tech/B.E.,EC,76.4,Andhra Pradesh,650,650,620,0.999829171678571,655,612,-1,-1,-1,-1,-1,0.1282,0.3789,-1.527,-0.8682,-0.6692,23,23,9
195000,software developer,Patiala,m,69.0,cbse,69.0,cbse,2,B.Tech/B.E.,CS,66.0,Haryana,325,305,430,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.4155,0.2124,0.4711,-0.7415,0.6721,22,22,2
240000,lecturer,Gorakhpur,m,56.0,cbse,75.0,cbse,2,M.Tech./M.E.,CS,70.65,Uttar Pradesh,435,305,345,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.880999999999999,1.5928,0.0914,0.8848,0.9763,20,20,9
300000,manufacturing engineer,Noida,m,78.0,cbse,68.5,cbse,2,B.Tech/B.E.,EC,69.0,Himachal Pradesh,630,505,595,0.649389714846691,305,356,-1,-1,-1,-1,-1,-0.8772,-1.1196,0.01,-1.5021,-2.7769,22,22,9
190000,java software engineer,Kolkata,m,79.06,state board,76.0,state,2,B.Tech/B.E.,CS,70.14,Maharashtra,630,570,535,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,-0.3027,0.2124,-0.6048,0.1459,-0.4776,20,20,1
325000,it operations associate,Gurgaon,m,87.4,cbse,85.2,cbse,1,B.Tech/B.E.,EC,79.58,Delhi,615,655,665,0.493596387301038,445,324,-1,-1,-1,500,-1,-1.1644,-1.1196,0.1637,0.5262,-2.2021,22,22,9
